,timestamp,Annual Hash Growth,Block Height,Block Interval,Block Size,Blockchain Size,Daily Blocks,Chain Value Density,Daily Transactions,Difficulty,Fee Percentage,Two-Week Hash Growth,Hash Rate,Market Capitalization,Metcalfe's Law - TX,Metcalfe's Law - UTXO,Miner Revenue Value,Miner Revenue,Money Supply,Output Value,Output Volume,Bitcoin Price,Quarterly Hash Growth,Total Transactions,Transaction Amount,Transaction Fees,Transaction Size,Transaction Value,Transactions per Block,Avg. UTXO Amount,UTXO Growth,UTXO Set Size,Avg. UTXO Value,Velocity - Daily,Velocity - Quarterly,Velocity of Money
1552,1413676800000,11385.1,325655,580,283504,24866267859.0,148,215612.11,75847,35002482026.0,0.0011545,6.33683,256771.7503,5113094803.0,10.32,3.75,1417377.64,3712.161851,13391375.0,402217210.8,1053421.012,381.82,89.7775,49076056,17.84372738,12.1618511,590,6813.09,512,0.9405,3655,14239116,359.1,0.078665,4.33023,21.7045
1553,1413763200000,10679.4,325797,609,281900,24906297671.0,142,214685.39,68296,35002482026.0,0.00126084,3.72975,253540.3537,5099313998.0,11.53,3.74,1355753.86,3561.306721,13394925.0,341383596.9,896749.5782,380.69,84.0399,49144352,19.01202348,11.30672073,645,7237.69,481,0.9406,1255,14240371,358.08,0.0669478,4.37355,21.7002
1554,1413849600000,10288.6,325961,523,226637,24943466213.0,164,218345.82,67027,35002482026.0,0.00173755,3.67554,258511.7331,5193998051.0,11.98,3.8,1593361.35,4110.41521,13399025.0,232354727.9,599408.5437,387.64,88.4908,49211379,8.68524025,10.41520998,573,3366.75,409,0.9394,23290,14263661,364.15,0.044736,4.39497,21.6706
1555,1413936000000,9814.89,326094,632,321526,24986229192.0,133,218487.43,65391,35002482026.0,0.00237681,-1.60783,254783.1985,5206276881.0,12.34,3.78,1295862.71,3335.897415,13402350.0,178100546.5,458478.4701,388.46,82.4958,49276770,8.65325721,10.89741535,727,3361.44,492,0.9325,109463,14373124,362.24,0.0342096,4.39564,21.6229
1556,1414022400000,9400.01,326231,631,339027,25032675861.0,137,214111.49,82388,35002482026.0,0.00156469,-5.49177,250308.957,5111487950.0,9.41,3.71,1310863.8,3437.970569,13405775.0,316067878.6,828943.53,381.29,82.0197,49359158,11.75878112,12.9705687,620,4483.51,601,0.9328,-1492,14371632,355.67,0.0618358,4.4280300000000015,21.6281
1557,1414108800000,9188.05,326384,559,307311,25079694466.0,153,212100.32,80906,35002482026.0,0.002224,-1.78665,255528.9055,5072985776.0,9.53,3.68,1451889.04,3837.828875,13409600.0,218218298.1,576824.0281,378.31,85.4834,49440064,8.20500228,12.82887487,618,3104.03,529,0.9328,3261,14374893,352.89,0.0430167,4.43931,21.5861
1558,1414195200000,9189.71,326543,543,287805,25125455399.0,159,213797.64,79283,35002482026.0,0.00146898,0.0185346,257517.4572,5122912564.0,9.83,3.71,1522941.07,3987.591818,13413575.0,327368907.3,857166.1794,381.92,91.9001,49519347,12.11153825,12.59181827,605,4625.64,499,0.9324,11052,14385945,356.1,0.0639038,4.46212,21.5538
1559,1414281600000,8956.48,326694,570,307327,25171861819.0,151,202547.8,80561,35985640265.0,0.00117833,-0.373521,259317.4259,4862313467.0,9.17,3.52,1372652.64,3787.777357,13417350.0,392957530.3,1084349.817,362.39,92.506,49599908,16.38221889,12.77735705,609,5936.75,534,0.9328,-2389,14383556,338.04,0.0808179,4.50501,21.5475
1560,1414368000000,8886.25,326853,539,281311,25216590338.0,159,199067.28,81572,35985640265.0,0.00160279,0.674383,264653.2152,4787252414.0,8.9,3.46,1422450.38,3987.91773,13421325.0,287470846.9,805940.3037,356.69,102.42,49681480,9.93447876,12.91773007,587,3543.53,513,0.9329,3364,14386920,332.76,0.0600502,4.5406,21.5252
1561,1414454400000,8606.75,327008,554,253667,25255908687.0,155,194210.73,69077,35985640265.0,0.00130526,1.04714,263498.2836,4677742436.0,10.42,3.36,1353829.89,3885.514712,13425200.0,280679277.7,805554.2798,348.43,99.5901,49750557,13.18437338,10.51471173,638,4593.83,446,0.9283,75709,14462629,323.45,0.0600039,4.58033,21.3693
1562,1414540800000,8242.99,327133,687,335124,25297799187.0,125,194986.23,70693,35985640265.0,0.00129187,2.51034,262382.465,4704210814.0,10.22,3.37,1098698.91,3136.272295,13428325.0,305670768.9,872547.2965,350.32,97.4351,49821250,11.44580502,11.27229481,611,4009.69,566,0.9254,48856,14511485,324.19,0.064979,4.6079300000000005,21.3794
1563,1414627200000,8227.99,327292,542,317720,25348316638.0,159,195766.54,85248,35985640265.0,0.00126469,5.53471,268961.0991,4732467936.0,8.38,3.39,1405295.67,3988.691163,13432300.0,381407762.6,1082560.634,352.32,98.8786,49906498,10.16706621,13.69116336,631,3582.06,536,0.9245,17499,14528984,325.72,0.0805949,4.64932,21.4153
1564,1414713600000,8197.95,327430,627,355744,25397409363.0,138,196292.58,88113,35985640265.0,0.00159517,4.52055,266196.062,4754374495.0,8.12,3.4,1225554.77,3463.388827,13435750.0,297002408.1,839321.7884,353.86,89.9366,49994611,11.1251912,13.38882665,598,3936.76,639,0.924,11087,14540071,326.97,0.0624703,4.6807300000000005,21.4252
1565,1414800000000,7898.57,327585,552,321610,25447258978.0,155,188399.77,94513,35985640265.0,0.00179369,3.70455,266283.9753,4572160425.0,7.23,3.26,1323174.8,3889.402699,13439625.0,273163272.5,802949.0666,340.2,86.1664,50089124,8.213663,14.40269903,539,2794.29,610,0.9234,13722,14553793,314.14,0.059746,4.70701,21.3523
1566,1414886400000,7633.28,327755,505,296275,25497625810.0,170,189148.59,91785,35985640265.0,0.00194553,5.59551,271139.4413,4599418515.0,7.51,3.28,1458703.04,4263.717535,13443875.0,241217508.6,705066.9606,342.12,90.625,50180909,8.45289878,13.717534699999998,597,2891.91,540,0.9229,13210,14567003,315.74,0.0524462,4.72449,21.3441
1567,1414972800000,7559.26,327943,455,251748,25544954494.0,188,185612.62,84706,35985640265.0,0.000998068,9.86433,278550.4157,4521814372.0,8.05,3.22,1584569.96,4712.7560170000015,13448575.0,429721664.4,1278058.663,336.23,90.6629,50265615,22.88059788,12.75601745,641,7693.14,451,0.923,3971,14570974,310.34,0.095034,4.7884,21.3832
1568,1415059200000,7471.77,328102,541,242516,25583514469.0,159,179940.09,69519,35985640265.0,0.00166088,8.14697,279572.619,4390239693.0,9.69,3.12,1301342.82,3987.568019,13452550.0,246947064.1,756693.9303,326.35,91.1885,50335134,12.34614795,12.56801876,556,4029.17,437,0.9224,12867,14583841,301.03,0.05625,4.8127,21.3866
1569,1415145600000,7604.1,328257,558,314182,25632212635.0,155,178604.04,76680,35985640265.0,0.0025973000000000003,12.7387,287239.1442,4365937091.0,8.66,3.08,1261332.32,3887.601538,13456425.0,157411936.5,485165.4693,324.45,100.444,50411814,6.54907243,12.60153769,691,2124.85,495,0.9147,127631,14711472,296.77,0.0360555,4.81536,21.3682
1570,1415232000000,7558.59,328426,513,303831,25683560139.0,169,179402.05,90453,35985640265.0,0.00154501,15.7748,289794.6526,4394229193.0,7.28,3.1,1384655.15,4241.5535420000015,13460650.0,349760374.6,1071405.65,326.45,104.891,50502267,12.01911091,16.55354183,614,3923.64,535,0.9153,-4689,14706783,298.8,0.0795966,4.84719,21.398000000000003
1571,1415318400000,7352.11,328588,515,313590,25734361725.0,162,179941.18,90638,35985640265.0,0.00120859,15.8099,295927.8728,4416152306.0,7.3,3.11,1332906.39,4063.986799,13464700.0,379561791.9,1157271.15,327.98,110.813,50592905,17.09520457,13.9867993,590,5606.89,559,0.9153,3919,14710702,300.2,0.08594960000000001,4.8985699999999985,21.404
1572,1415404800000,7239.46,328726,617,350813,25782773918.0,138,186797.39,89246,39603666252.0,0.00141591,14.6055,295129.1829,4593043195.0,7.72,3.23,1181124.93,3463.404769,13468150.0,322857815.7,946713.8248,341.03,109.055,50682151,18.45636315,13.40476919,586,6294.17,647,0.9151,6440,14717142,312.08,0.0702938,4.93599,21.3861
1573,1415491200000,7353.48,328880,557,338557,25834911644.0,154,189661.52,90974,39603666252.0,0.00179828,13.7591,294997.1365,4672897920.0,7.69,3.29,1340225.61,3863.880555,13472000.0,267729556.4,771866.3334,346.86,107.132,50773125,14.38274758,13.88055525,694,4988.8,591,0.9158,-6739,14710403,317.65,0.0572951,4.9669,21.3687
1574,1415577600000,7377.9,329030,576,337700,25885566580.0,150,187230.52,84048,39603666252.0,0.00163905,9.25248,289140.1984,4622047493.0,8.29,3.26,1290821.01,3763.436271,13475750.0,281165043.3,819747.0576,342.99,97.7272,50857173,11.03474366,13.43627119,646,3784.81,560,0.9176,-24037,14686366,314.73,0.0608323,4.99978,21.3323
1575,1415664000000,7486.59,329183,560,272614,25927276566.0,153,187658.37,74852,39603666252.0,0.00193549,10.6413,291537.9671,4640074102.0,9.43,3.27,1320494.11,3836.080847,13479575.0,197071237.9,572498.7303,344.23,93.6607,50932025,8.16642624,11.0808472,645,2811.13,489,0.9179,-719,14685647,315.97,0.0424724,5.01331,21.2899
1576,1415750400000,7383.38,329333,577,320786,25975394506.0,150,194607.42,73064,39603666252.0,0.00280659,12.0937,294114.2068,4820828021.0,10.06,3.37,1346217.64,3765.222463,13483325.0,193917969.6,542367.2025,357.54,84.9667,51005089,8.20581488,15.22246314,751,2933.91,487,0.9109,117242,14802889,325.68,0.0402262,5.01194,21.2592
1577,1415836800000,7085.68,329480,579,349142,26026718395.0,147,203633.44,89472,39603666252.0,0.00144275,8.6659,292269.0023,5054388120.0,8.46,3.53,1382344.27,3688.612108,13487000.0,353574092.4,943468.0659,374.76,76.6768,51094561,11.30520989,13.61210826,622,4236.74,609,0.9107,5871,14808760,341.29,0.0699549,5.02457,21.2658
1578,1415923200000,6793.79,329609,651,382401,26076048153.0,129,198946.18,84699,39603666252.0,0.00192587,7.87172,287150.2593,4947405117.0,8.79,3.46,1187575.36,3238.194257,13490225.0,251251003.9,685092.9920000001,366.74,75.1767,51179260,9.33793353,13.19425748,726,3424.59,657,0.9115,-8352,14800408,334.28,0.0507854,5.02334,21.2557
1579,1416009600000,6824.4,329756,590,376958,26131460943.0,147,224043.69,97897,39603666252.0,0.0012991,8.786660000000001,289681.4565,5583371003.0,8.47,3.9,1526978.31,3690.403624,13493900.0,490605669.4,1185696.569,413.77,72.5824,51277157,15.11217061,15.4036244,635,6252.96,666,0.9114,5183,14805591,377.11,0.0878702,5.05262,21.2561
1580,1416096000000,6539.32,329901,593,374317,26185736961.0,145,226358.04,90652,39603666252.0,0.0008941660000000002,5.90501,287150.2593,5652763470.0,9.32,3.95,1524042.01,3639.068793,13497525.0,658933416.4,1573384.471,418.8,70.0806,51367809,21.53361957,14.06879253,661,9018.28,625,0.9124,-12049,14793542,382.11,0.116569,5.1126,21.2722
1581,1416182400000,6391.08,330055,556,322663,26235427135.0,154,214122.07,85632,39603666252.0,0.00135019,3.49122,288275.2358,5357345600.0,9.39,3.73,1532846.44,3863.020261,13501375.0,382641192.3,964317.521,396.8,74.2168,51453441,14.25183594,13.02026084,604,5655.13,556,0.9105,34325,14827867,361.29,0.0714246,5.13335,21.2526
1582,1416268800000,6076.62,330195,619,283817,26275161513.0,140,204659.28,72783,39603666252.0,0.00140726,1.80506,284619.0621,5128341233.0,10.73,3.57,1333290.15,3511.0605960000007,13504875.0,298459847.1,785958.4112,379.74,73.0328,51526224,11.88776182,11.06059561,579,4514.26,520,0.9102,9782,14837649,345.64,0.05819890000000001,5.152,21.1133
1583,1416355200000,5838.71,330345,576,315522,26322489792.0,150,208114.91,75683,39603666252.0,0.00176749,-0.912161,284619.0621,5224325633.0,10.47,3.6,1455299.65,3762.992331,13508625.0,284276085.2,735057.3648,386.74,70.7063,51601907,10.01690046,12.99233136,705,3873.94,505,0.9034,115495,14953144,349.38,0.0544149,5.13125,21.0542
1584,1416441600000,5825.19,330489,594,369877,26375752143.0,144,208910.31,88198,39603666252.0,0.00165886,-2.0771,283775.3297,5254904303.0,8.92,3.63,1405366.64,3613.696692,13512225.0,321097499.2,825655.6936,388.9,63.2328,51690105,10.18410269,13.69669185,651,3960.6,612,0.9047,-17901,14935243,351.84,0.0611054,5.144830000000002,21.0241
1585,1416528000000,6029.43,330643,562,323559,26425580228.0,154,201962.94,87688,40300030328.0,0.00132502,-1.47329,291567.9948,5089748363.0,8.69,3.51,1454723.71,3863.089746,13516075.0,372005640.1,987879.1196,376.57,60.0718,51777793,12.44625429,13.08974611,595,4686.89,569,0.9043,11437,14946680,340.53,0.0730902,5.1752699999999985,20.9205
1586,1416614400000,5882.51,330784,609,358772,26476167037.0,141,201822.39,89249,40300030328.0,0.00142692,-1.54216,290577.8042,5095942828.0,8.53,3.51,1333956.92,3539.00438,13519600.0,369929229.8,981426.8692,376.93,57.181,51867042,10.94102396,14.00438019,611,4124.0,633,0.9041,6574,14953254,340.78,0.0725939,5.189769999999998,20.8307
1587,1416700800000,5874.18,330922,620,344278,26523677414.0,138,193370.11,86322,40300030328.0,0.00126757,-1.93412,289291.5338,4891287185.0,8.49,3.37,1252436.24,3462.6382200000007,13523050.0,360626229.7,997031.3235,361.7,53.6044,51953364,12.05308611,12.63821984,583,4359.6,626,0.9036,12436,14965690,326.83,0.0737292,5.02787,20.7765
1588,1416787200000,5564.07,331049,676,361121,26569539789.0,127,187375.14,80798,40300030328.0,0.000954279,-2.35672,282325.9834,4747840237.0,8.85,3.27,1118831.89,3187.464428,13526225.0,458471537.7,1306149.505,351.01,45.807,52034162,18.18475061,12.46442757,599,6383.03,636,0.9035,5392,14971082,317.14,0.0965651,5.0713599999999985,20.7021
1589,1416873600000,5621.72,331203,559,267264,26610698499.0,154,189399.11,75731,40300030328.0,0.00142239,-1.548,287024.9631,4806559144.0,9.61,3.3,1371648.3,3861.078957,13530075.0,276698709.7,778884.4748,355.25,47.545,52109893,9.21742121,11.07895741,546,3274.49,492,0.9025,20747,14991829,320.61,0.0575677,5.09693,20.5797
1590,1416960000000,5680.65,331345,609,339713,26658937765.0,142,193263.4,78316,40300030328.0,0.00197054,-2.93661,285477.2294,4913517893.0,9.47,3.35,1293270.07,3562.138669,13533625.0,223643153.7,615995.0249,363.06,50.2586,52188209,7.2493164,12.13866936,644,2631.94,552,0.8952,125904,15117733,325.01,0.0455168,5.06894,20.5087
1591,1417046400000,5627.12,331492,575,348651,26710189412.0,147,201044.1,86199,40300030328.0,0.00162411,-1.7864,287047.9071,5121160590.0,8.89,3.49,1395213.02,3688.112673,13537300.0,305424518.9,807360.6104,378.3,52.8563,52274408,9.73674172,13.11267274,645,3683.41,586,0.8956,-2957,15114776,338.81,0.05964069999999999,4.9965199999999985,20.4518
1592,1417132800000,5511.19,331624,657,364838,26758348024.0,132,200534.87,83182,40300030328.0,0.00125911,-2.22828,280751.7417,5117398958.0,9.23,3.48,1251609.73,3311.750134,13540600.0,352684499.6,933200.5916,377.93,49.5036,52357590,12.62371012,11.75013422,626,4770.88,630,0.8964,-8890,15105886,338.78,0.0689196,4.95873,20.4084
1593,1417219200000,5445.14,331761,632,353840,26806824121.0,137,195815.02,87465,40300030328.0,0.00117352,-3.47778,279606.9843,5006007080.0,8.55,3.41,1270529.42,3437.486604,13544025.0,393270122.4,1064013.751,369.61,47.8276,52445055,12.24332843,12.48660385,589,4525.26,638,0.8961,9015,15114901,331.21,0.07856060000000001,4.9827,20.1712
1594,1417305600000,5318.0,331902,612,340756,26854870747.0,141,195610.77,84003,40300030328.0,0.00120898,-2.32795,280465.5523,5009748515.0,8.94,3.4,1307904.06,3536.883251,13547550.0,363469170.9,982906.9766,369.79,46.5756,52529058,10.36004206,11.88325113,638,3831.04,596,0.8955,12921,15127822,331.15,0.0725533,5.00943,20.0046
1595,1417392000000,5303.99,332050,580,325823,26903092523.0,148,198081.12,84970,40300030328.0,0.0008564930000000001,-0.624302,286475.5284,5082125288.0,8.95,3.45,1391940.53,3711.544485,13551250.0,505490623.8,1347867.167,375.03,47.1127,52614028,20.85666214,11.54448536,626,7821.87,574,0.8953,7385,15135207,335.76,0.0994653,5.06491,19.8461
1596,1417478400000,5172.62,332207,544,276390,26946485700.0,157,198478.76,80187,40300030328.0,0.00114458,0.953919,287334.0965,5100541249.0,9.57,3.46,1481115.96,3936.206979,13555175.0,368425611.2,979126.2124,376.28,39.0581,52694215,14.04394761,11.20697919,615,5284.46,511,0.8952,7091,15142298,336.85,0.0722335,5.09561,19.7224
1597,1417564800000,5029.51,332367,541,362291,27004452289.0,160,198800.87,84569,40300030328.0,0.00129925,2.76385,292485.5046,5119808888.0,9.06,3.45,1515269.93,4013.003329,13559175.0,377900488.4,1000822.29,377.59,39.3313,52778784,13.19757509,13.00332879,758,4983.27,529,0.8894,103764,15246062,335.83,0.07381239999999999,5.11752,19.6548
1598,1417651200000,4900.36,332497,664,429602,27060300533.0,130,199305.27,100693,40300030328.0,0.00108437,1.35493,287620.2858,5143414057.0,7.53,3.46,1237892.25,3264.139459,13562425.0,494497340.2,1303916.623,379.24,37.4467,52879477,14.86251404,14.13945948,639,5636.46,775,0.8891,8524,15254586,337.18,0.0961429,5.16988,19.6364
1599,1417737600000,4719.29,332647,571,388457,27118569114.0,150,200059.81,99978,40007470271.0,0.00102029,0.305952,292460.0531,5174003483.0,7.63,3.48,1435620.41,3764.179482,13566175.0,530031633.6,1389736.5780000002,381.39,36.9446,52979455,15.12414105,14.17948175,661,5768.2,667,0.8892,2646,15257232,339.13,0.102442,5.2351800000000015,19.6258
1600,1417824000000,4532.12,332763,738,461670,27172122844.0,116,197692.21,95960,40007470271.0,0.00114458,-1.50346,286209.0747,5122868576.0,7.9,3.44,1099941.2,2913.442822,13569075.0,443406908.4,1174463.39,377.54,33.0944,53075415,14.14857369,13.44282229,615,5341.65,827,0.889,5240,15262472,335.63,0.08655539999999999,5.28789,19.624
1601,1417910400000,4497.83,332909,586,382117,27227911987.0,146,194554.22,99542,40007470271.0,0.00134573,-0.6757350000000001,287336.691,5051903972.0,7.48,3.39,1364072.0,3664.791373,13572725.0,409103778.4,1099120.868,372.21,33.9569,53174957,11.11651087,14.79137255,587,4137.68,682,0.8893,455,15262927,331.01,0.0809812,5.3292199999999985,19.5938
1602,1417996800000,4402.59,333065,553,327334,27278976154.0,156,194428.49,90265,40007470271.0,0.00110243,2.47094,289302.0992,5058107410.0,8.33,3.39,1457589.01,3912.360444,13576625.0,417710653.6,1121190.288,372.56,32.3752,53265222,12.98111844,12.36044409,609,4836.25,579,0.8867,48619,15311546,330.35,0.08258330000000001,5.38943,19.5611
1603,1418083200000,4244.54,333202,633,315270,27322168195.0,137,195504.31,79850,40007470271.0,0.00181857,-1.29999,283293.6804,5094148356.0,9.58,3.41,1288903.98,3435.97776,13580050.0,226436779.2,603638.2471,375.12,33.554,53345072,9.85204935,10.97776023,576,3695.7,583,0.8864,9661,15321207,332.51,0.0444512,5.40522,19.5162
1604,1418169600000,4091.3,333328,683,359559,27367472575.0,126,195340.44,74595,40007470271.0,0.00132969,-4.26506,273301.4646,5098318288.0,10.33,3.38,1186434.64,3160.959756,13583200.0,309363051.3,824220.8433,375.34,27.9037,53419667,13.75160988,10.95975649,727,5161.53,592,0.8796,120568,15441775,330.15,0.0606802,5.42744,19.4016
1605,1418256000000,4174.96,333491,532,345570,27423800488.0,163,189989.5,91214,40007470271.0,0.000949654,-1.61675,282407.0631,4968866468.0,8.08,3.3,1495979.85,4090.729686,13587275.0,605724709.1,1656343.2019999996,365.7,32.2857,53510881,16.03863896,15.72968592,659,5865.33,560,0.8804,-7878,15433897,321.96,0.121905,5.50985,19.4278
1606,1418342400000,3995.6,333633,612,364937,27475621516.0,142,182756.35,91055,40007470271.0,0.00111153,-0.219971,280134.1692,4788727189.0,7.8,3.18,1255347.89,3562.7867,13590825.0,405327106.0,1150353.643,352.35,32.6736,53601936,11.37537093,12.78669992,612,4008.11,641,0.8805,1309,15435206,310.24,0.0846429,5.55767,19.4186
1607,1418428800000,3985.13,333776,601,349089,27525541307.0,143,180230.5,89373,40007470271.0,0.000947804,2.93204,287805.186,4731123088.0,7.86,3.14,1248533.48,3587.533694,13594400.0,460214633.8,1322379.845,348.02,34.8143,53691309,14.0273119,12.53369367,597,4881.79,625,0.8804,5829,15441035,306.4,0.0972748,5.6208300000000015,19.4481
1608,1418515200000,3881.62,333924,572,325238,27573676576.0,148,180978.38,84144,40007470271.0,0.00146176,2.81955,288373.4095,4759063038.0,8.45,3.15,1299108.73,3711.951331,13598100.0,286138117.1,817584.1966,349.98,33.9802,53775453,9.80976974,11.95133097,650,3433.22,569,0.88,12207,15453242,307.98,0.060125800000000014,5.64633,19.4213
1609,1418601600000,3781.25,334065,612,330080,27620217913.0,141,181840.79,79643,40007470271.0,0.0011819,-0.8251299999999999,284111.7335,4789812244.0,9.02,3.16,1245324.93,3536.3479369999995,13601625.0,338110896.4,960133.1716,352.15,29.9024,53855096,11.11210082,11.34793667,629,3913.13,565,0.8785,29178,15482420,309.36,0.0705904,5.692080000000002,19.4212
1610,1418688000000,3663.18,334211,587,278952,27660944938.0,146,179187.43,75271,40007470271.0,0.0014795,-0.231562,286668.7391,4726880693.0,9.46,3.12,1271666.76,3660.209992,13605275.0,239756857.9,690086.8027,347.43,29.1358,53930367,9.45585135,10.2099923,584,3285.25,516,0.8785,4444,15486864,305.22,0.0507228,5.71357,19.3994
1611,1418774400000,3639.52,334352,610,378031,27714247286.0,141,180783.94,81745,40007470271.0,0.00197199,-0.5316810000000001,290930.4151,4778185768.0,8.74,3.13,1242037.41,3537.4595270000004,13608800.0,221835834.4,631812.9203,351.11,27.9314,54012112,8.14117495,12.45952676,819,2858.45,580,0.8719,121003,15607867,306.13,0.0464277,5.72545,19.3958
1612,1418860800000,3374.97,334493,607,423224,27773921924.0,141,174855.94,97119,40007470271.0,0.00164401,-1.0223,284679.9569,4631457458.0,7.02,3.03,1204276.81,3539.492162,13612325.0,299921926.2,881501.0763,340.24,21.0392,54109231,11.24926967,14.49216224,679,3827.45,689,0.8722,-1429,15606438,296.76,0.0647586,5.75534,19.4222
1613,1418947200000,3348.57,334636,605,424603,27834640106.0,143,169621.82,99380,40007470271.0,0.00148556,-2.56308,284964.0687,4502641971.0,6.66,2.94,1187097.96,3589.7606840000008,13615900.0,328571756.2,993594.4727,330.69,16.7805,54208611,10.87277323,14.7606841,679,3595.52,695,0.8722,4828,15611266,288.43,0.0729742,5.79347,19.3343
1614,1419033600000,3203.28,334764,666,457872,27893247735.0,128,164236.64,97401,39457671307.0,0.0013532,-2.09862,280202.6321,4368871089.0,6.6,2.86,1031361.78,3215.068363,13619100.0,357206950.8,1113522.712,320.79,12.6116,54306012,11.96874297,15.06836257,665,3839.45,761,0.8726,-4595,15606671,279.92,0.08176289999999999,5.82247,19.2983
1615,1419120000000,2985.86,334893,673,427582,27948405755.0,129,159678.65,95029,39457671307.0,0.00119814,-4.53678,274300.8443,4256023000.0,6.6,2.78,1011863.76,3238.6895010000007,13622325.0,356965600.7,1142545.853,312.43,7.54822,54401041,14.16678008,13.68950064,649,4426.13,737,0.8719,17515,15624186,272.41,0.083874,5.8524,19.2311
1616,1419206400000,2958.18,335030,633,394842,28002499078.0,137,160716.44,94670,39457671307.0,0.00167202,-5.76304,272629.4974,4291974993.0,6.69,2.8,1083481.92,3439.73435,13625750.0,277574697.9,881217.4922,314.99,7.33867,54495711,9.66135546,14.73435045,646,3043.23,691,0.8711,17118,15641304,274.39,0.064674,5.8605,19.1911
1617,1419292800000,2889.6,335164,640,379785,28053390222.0,134,166562.17,86438,39457671307.0,0.00169419,-5.1525,268696.9698,4456170536.0,7.66,2.89,1099257.67,3362.0555090000007,13629100.0,232654074.5,711567.3921,326.96,5.17633,54582149,9.1707433,12.05550894,629,2998.47,645,0.8678,63792,15705096,283.74,0.052210300000000015,5.8539,19.1676
1618,1419379200000,2767.51,335296,645,356732,28100478894.0,132,164090.14,79684,39457671307.0,0.00118046,-2.80894,265624.5861,4397403268.0,8.26,2.84,1068166.06,3311.424069,13632400.0,312169243.0,967756.5894,322.57,3.20353,54661833,10.33034759,11.42406874,629,3332.26,604,0.865,55056,15760152,279.02,0.0709903,5.8840900000000005,19.1644
1619,1419465600000,2788.27,335460,522,355233,28158737105.0,164,167608.37,96686,39457671307.0,0.00141824,-3.85551,271518.8378,4500999555.0,6.85,2.91,1357942.25,4114.103839,13636500.0,328236592.3,994445.3972,330.07,7.34905,54758519,10.61612974,14.10383881,652,3504.07,590,0.8654,-3096,15757056,285.64,0.0729263,5.89478,19.164
1620,1419552000000,2770.28,335610,568,391095,28217401282.0,150,169673.04,100234,39457671307.0,0.0011069,-2.57455,272921.963,4565937285.0,6.68,2.95,1260048.42,3764.260086,13640250.0,431239369.7,1288281.561,334.74,10.6848,54858753,13.18233869,14.2600858,671,4412.66,668,0.8664,-13112,15743944,290.02,0.0944481,5.92373,19.2009
1621,1419638400000,2820.95,335763,555,284885,28260988724.0,153,164624.26,80538,39457671307.0,0.00145641,-2.73728,279927.1469,4436916749.0,8.23,2.87,1247358.35,3835.783229,13644075.0,240766341.7,740386.6715,325.19,11.5271,54939291,8.61590162,10.78322904,555,2801.81,526,0.8666,214,15744158,281.81,0.0542651,5.92667,19.1772
1622,1419724800000,2889.61,335921,547,235125,28298138536.0,158,161062.35,67884,39457671307.0,0.00107433,-0.111054,288053.1602,4346623002.0,9.71,2.81,1260959.35,3959.304667,13648025.0,275830330.8,866083.6813,318.48,16.2655,55007175,11.91948141,9.30466678,583,3796.12,430,0.8658,18970,15763128,275.74,0.0634592,5.9477,19.1801
1623,1419811200000,2813.82,336073,565,279424,28340610967.0,152,164714.65,77406,39457671307.0,0.00272178,2.86667,292256.2705,4451860133.0,8.62,2.87,1245598.27,3819.681892,13651825.0,235805204.5,723107.036,326.1,20.0451,55084581,8.47378296,19.68189244,590,2763.3,509,0.8649,20298,15783426,282.04,0.0529692,5.96149,19.1818
1624,1419897600000,2891.62,336225,563,294330,28385349090.0,152,159673.24,78166,39457671307.0,0.00258316,3.70855,297300.0028,4322414981.0,8.28,2.78,1208236.06,3817.129675,13655625.0,209894325.9,663110.3716,316.53,23.6166,55162747,10.10627155,17.12967516,659,3198.94,514,0.8637,28056,15811482,273.39,0.0485608,5.97385,19.1781
1625,1419984000000,2998.56,336394,513,272461,28431394932.0,169,159534.49,72771,39457671307.0,0.00174588,5.75301,307667.6749,4325664700.0,8.95,2.76,1341704.74,4236.917737,13659850.0,216162001.0,682609.6599,316.67,28.8135,55235518,14.19565837,11.91773665,695,4495.34,431,0.8581,107226,15918708,271.73,0.0499728,5.96995,19.1807
1626,1420070400000,2993.34,336558,525,291699,28479233582.0,164,158182.36,86027,39457671307.0,0.00196907,8.07493,307667.6749,4296219159.0,7.41,2.74,1294103.68,4115.844024,13663950.0,252991917.7,804630.4870000002,314.42,25.7158,55321545,10.66335699,15.84402414,568,3352.77,525,0.8590000000000001,-11434,15907274,270.09,0.05888830000000001,5.97923,19.1722
1627,1420156800000,2981.55,336713,554,294038,28524809447.0,155,155658.2,83173,40640955017.0,0.00116841,8.9159,310371.1845,4234428863.0,7.57,2.7,1204395.62,3887.529827,13667825.0,332230322.0,1072367.9740000002,309.81,24.2284,55404718,16.59059295,12.52982725,569,5139.93,537,0.8584,14864,15922138,265.94,0.0784602,6.0044900000000005,19.1865
1628,1420243200000,2884.59,336865,567,265887,28565224287.0,152,159039.37,75981,40640955017.0,0.00118685,11.1225,311368.2408,4332537963.0,8.55,2.76,1207768.67,3811.1980770000014,13671625.0,298995070.4,943499.7487,316.9,28.9469,55480699,12.57691244,11.19807656,579,3985.62,500,0.8583,7311,15929449,272.0,0.06901239999999999,6.02809,19.2134
